Polygon_ID,acq_date,frp,acq_time,ELEV_sum,ELEV_mean,SLP_sum,SLP_mean,EVT_sum,EVT_mean,EVH_sum,EVH_mean,EVC_sum,EVC_mean,CBD_sum,CBD_mean,CBH_sum,CBH_mean,CC_sum,CC_mean,CH_sum,CH_mean,c_latitude,c_longitude,TEMP_min,TEMP_max,PRCP,SNOW,WDIR_ave,WSPD_ave,PRES_ave,WCOMP,frp_scaled
2063058,2016-08-07,14.2,2021,103010.0,330.16025,8588.0,27.52564,30129.0,193.13461,26454.0,169.57692,1138787.0,7299.9165,6790.0,43.525642,1329.0,8.519231,7000.0,44.871796,33600.0,215.38461,-2256176.24289801,1790505.4206071598,15.8,13.3,20.6,0.0,0.0,310.7,14.8,1012.7,1.1818435879447726
2063078,2016-08-20,0.2,956,199748.0,640.21796,10378.0,33.26282,45576.0,292.15384,41379.0,265.25,1115311.0,7149.4297,4390.0,28.141026,1320.0,8.461538,5960.0,38.205128,17880.0,114.61539,-2256176.24289801,1783005.4206071598,16.1,13.9,20.6,0.0,0.0,292.9,12.2,1014.3,0.0791812460476248
2063116,2016-08-30,0.6,1009,196328.0,629.2564,7402.0,23.72436,31557.0,202.28847,28055.0,179.83974,1105339.0,7085.5063,5829.0,37.365383,1499.0,9.608974,6625.0,42.46795,24190.0,155.0641,-2256176.24289801,1768755.4206071598,18.2,14.4,23.9,0.0,0.0,326.1,14.8,1015.3,0.2041199826559248
2063122,2016-09-03,117.7,2154,275808.0,884.0,8198.0,26.27564,40210.0,257.7564,37192.0,238.41026,1117540.0,7163.718,8659.0,55.50641,822.0,5.269231,5730.0,36.73077,24640.0,157.94872,-2256176.24289801,1766505.4206071598,15.5,13.9,18.3,0.0,0.0,150.9,18.4,1011.9,2.074450718954591
2070811,2016-08-07,6.8,2201,228762.0,733.21155,9808.0,31.435898,38139.0,244.48077,35079.0,224.86539,1120561.0,7183.0835,7468.0,47.871796,717.0,4.5961537,5105.0,32.724358,22370.0,143.39743,-2255801.24289801,1786380.4206071598,15.8,13.3,20.6,0.0,0.0,310.7,14.8,1012.7,0.8920946026904804
2078590,2016-09-08,0.9,900,276316.0,885.62823,8110.0,25.99359,36842.0,236.16667,33699.0,216.01923,1109805.0,7114.135,1649.0,10.570513,259.0,1.6602564,3010.0,19.294872,6080.0,38.974358,-2255426.24289801,1772505.4206071598,15.9,13.9,20.6,0.0,0.0,231.0,13.7,1018.6,0.2787536009528289
2078603,2016-09-03,2.4,853,212990.0,630.14795,7444.0,22.023668,31375.0,185.6509,27123.0,160.49112,1246213.0,7374.0415,9852.0,58.295856,1150.0,6.8047338,6985.0,41.33136,39550.0,234.02367,-2255426.24289801,1767630.4206071598,15.5,13.9,18.3,0.0,0.0,150.9,18.4,1011.9,0.5314789170422551
2085505,2016-08-15,0.8,950,0.0,0.0,0.0,0.0,44021.0,282.18588,40368.0,258.76923,1212372.0,7771.615,7.0,0.044871796,4.0,0.025641026,25.0,0.16025642,190.0,1.2179487,-2255051.24289801,2082630.42060716,15.3,10.6,24.4,0.0,0.0,172.0,9.4,1011.2,0.255272505103306
2086280,2016-08-01,0.6,913,145928.0,506.69446,7542.0,26.1875,38222.0,265.43054,34904.0,242.38889,1028216.0,7140.3887,2469.0,17.145834,407.0,2.8263888,1860.0,12.916667,8060.0,55.97222,-2255051.24289801,1792005.4206071598,16.7,15.0,20.6,0.0,0.0,206.9,12.2,1014.9,0.2041199826559248
2086280,2016-08-02,6.6,2014,145928.0,506.69446,7542.0,26.1875,38222.0,265.43054,34904.0,242.38889,1028216.0,7140.3887,2469.0,17.145834,407.0,2.8263888,1860.0,12.916667,8060.0,55.97222,-2255051.24289801,1792005.4206071598,16.6,13.3,21.1,0.0,0.0,218.8,11.5,1015.1,0.8808135922807914
2086284,2016-08-07,21.3,"2021,2201",103768.0,360.30554,7056.0,24.5,23822.0,165.43056,20222.0,140.43056,1024749.0,7116.3125,10611.0,73.6875,1334.0,9.263889,7540.0,52.36111,44060.0,305.97223,-2255051.24289801,1790505.4206071598,15.8,13.3,20.6,0.0,0.0,310.7,14.8,1012.7,1.3483048630481609
2086291,2016-08-07,29.3,"2021,1040,2021",191738.0,614.54486,7062.0,22.634615,40561.0,260.0064,36582.0,234.5,1121397.0,7188.4424,2718.0,17.423077,947.0,6.070513,4305.0,27.596153,13950.0,89.42308,-2255051.24289801,1787880.4206071598,15.8,13.3,20.6,0.0,0.0,310.7,14.8,1012.7,1.481442628502305
2086296,2016-08-09,1.7,1003,174000.0,604.1667,8894.0,30.881945,31029.0,215.47917,27984.0,194.33333,1025229.0,7119.646,9801.0,68.0625,1124.0,7.8055553,6335.0,43.993057,39170.0,272.0139,-2255051.24289801,1786005.4206071598,16.0,13.3,20.6,0.0,0.0,131.6,15.5,1011.7,0.4313637641589873
2086300,2016-08-29,9.4,2008,180426.0,626.4792,9080.0,31.527779,40324.0,280.02777,36347.0,252.40973,1068781.0,7422.0903,6643.0,46.131943,1123.0,7.798611,5495.0,38.15972,27390.0,190.20833,-2255051.24289801,1784505.4206071598,16.9,12.2,23.3,0.0,0.0,275.8,12.2,1017.6,1.0170333392987805
2086315,2016-08-24,23.2,2002,293888.0,941.9487,9442.0,30.262821,42903.0,275.01923,39318.0,252.03847,1113211.0,7135.968,3135.0,20.096153,686.0,4.3974357,2995.0,19.198717,10630.0,68.14103,-2255051.24289801,1778880.4206071598,16.7,14.4,21.1,0.0,0.0,289.6,12.6,1018.2,1.383815365980431
2093252,2016-08-14,2.8,"1008,1008",0.0,0.0,0.0,0.0,44465.0,285.03204,41714.0,267.39743,1156430.0,7413.0127,558.0,3.5769231,65.0,0.41666666,340.0,2.1794872,1800.0,11.538462,-2254676.24289801,2080755.42060716,16.2,10.0,27.8,0.0,0.0,186.0,10.3,1011.5,0.5797835966168101
2094023,2016-08-02,12.6,"2155,2155",144514.0,427.5562,9458.0,27.982248,44115.0,261.0355,39463.0,233.50888,1204688.0,7128.3315,1291.0,7.6390533,211.0,1.2485207,1255.0,7.4260354,5470.0,32.366863,-2254676.24289801,1791630.4206071598,16.6,13.3,21.1,0.0,0.0,218.8,11.5,1015.1,1.1335389083702174
2094023,2016-08-03,13.2,"1956,1015",144514.0,427.5562,9458.0,27.982248,44115.0,261.0355,39463.0,233.50888,1204688.0,7128.3315,1291.0,7.6390533,211.0,1.2485207,1255.0,7.4260354,5470.0,32.366863,-2254676.24289801,1791630.4206071598,15.3,12.2,20.0,0.0,0.0,316.6,13.7,1015.7,1.1522883443830565
2094024,2016-08-02,8.9,2014,95370.0,305.67307,7484.0,23.987179,39085.0,250.54488,34582.0,221.67949,1113894.0,7140.346,2355.0,15.096154,477.0,3.0576923,2900.0,18.589743,10340.0,66.28205,-2254676.24289801,1791255.4206071598,16.6,13.3,21.1,0.0,0.0,218.8,11.5,1015.1,0.99563519459755
2094025,2016-08-03,9.1,1956,100642.0,297.7574,9400.0,27.810652,27349.0,161.8284,23507.0,139.09468,1213184.0,7178.6035,10246.0,60.62722,1504.0,8.899408,8200.0,48.52071,45920.0,271.71597,-2254676.24289801,1790880.4206071598,15.3,12.2,20.0,0.0,0.0,316.6,13.7,1015.7,1.0043213737826426
2094027,2016-08-07,41.7,"2021,1040,2021",172806.0,511.26035,9840.0,29.112427,26960.0,159.52663,23361.0,138.23077,1196383.0,7079.1895,5501.0,32.550297,1716.0,10.153846,8480.0,50.177513,29760.0,176.09468,-2254676.24289801,1790130.4206071598,15.8,13.3,20.6,0.0,0.0,310.7,14.8,1012.7,1.6304278750250238
2094029,2016-08-04,12.8,2117,251626.0,744.4556,7236.0,21.408283,34996.0,207.07692,30934.0,183.04143,1202083.0,7112.917,5342.0,31.609467,1419.0,8.39645,7120.0,42.130177,26600.0,157.39645,-2254676.24289801,1789380.4206071598,15.1,12.8,19.4,0.0,0.0,291.3,14.0,1014.3,1.1398790864012365
2094037,2016-09-28,2.2,925,173058.0,512.0059,9722.0,28.763313,33767.0,199.80473,30261.0,179.05917,1201296.0,7108.2603,8301.0,49.118343,1314.0,7.775148,7090.0,41.952663,36120.0,213.72781,-2254676.24289801,1786380.4206071598,15.1,11.7,19.4,0.0,0.0,294.9,10.4,1012.0,0.505149978319906
2094052,2016-08-20,22.6,2117,330738.0,1060.0577,10482.0,33.596153,46601.0,298.72437,42446.0,272.08975,1110668.0,7119.6665,800.0,5.1282053,467.0,2.9935896,1885.0,12.083333,4250.0,27.24359,-2254676.24289801,1780755.4206071598,16.1,13.9,20.6,0.0,0.0,292.9,12.2,1014.3,1.3729120029701063
2101800,2016-08-23,8.6,2201,271214.0,941.7153,9276.0,32.208332,25183.0,174.88194,21917.0,152.20139,1016092.0,7056.1943,2616.0,18.166666,608.0,4.2222223,3480.0,24.166666,14900.0,103.47222,-2254301.24289801,1778505.4206071598,16.9,15.0,21.7,0.0,0.0,307.5,11.9,1018.2,0.9822712330395684
2101833,2016-09-03,76.3,2154,304276.0,975.2436,6890.0,22.083334,42184.0,270.41025,37439.0,239.99359,1121549.0,7189.4165,6935.0,44.455128,1254.0,8.038462,6500.0,41.666668,24920.0,159.74359,-2254301.24289801,1766130.4206071598,15.5,13.9,18.3,0.0,0.0,150.9,18.4,1011.9,1.888179493918325
2108735,2016-08-14,1.3,1008,0.0,0.0,0.0,0.0,38433.0,227.4142,34873.0,206.3491,1275802.0,7549.124,1759.0,10.408284,420.0,2.485207,2365.0,13.994082,12290.0,72.72189,-2253926.24289801,2081130.42060716,16.2,10.0,27.8,0.0,0.0,186.0,10.3,1011.5,0.3617278360175928
2109003,2016-06-18,21.8,2059,0.0,0.0,0.0,0.0,7886.0,23.331362,7816.0,23.12426,2509494.0,7424.5386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2253926.24289801,1980630.42060716,19.2,12.2,26.7,0.0,0.0,289.3,11.4,1019.4,1.3579348470004535
2109575,2016-09-03,76.3,2154,309010.0,914.2308,8234.0,24.360947,45268.0,267.858,40062.0,237.05325,1230520.0,7281.1836,6683.0,39.54438,1042.0,6.1656804,7130.0,42.18935,19720.0,116.68639,-2253926.24289801,1766130.4206071598,15.5,13.9,18.3,0.0,0.0,150.9,18.4,1011.9,1.888179493918325
2116480,2016-08-14,3.9,1008,0.0,0.0,0.0,0.0,36818.0,255.68056,34915.0,242.46527,1050568.0,7295.6113,144.0,1.0,29.0,0.2013889,100.0,0.6944444,340.0,2.3611112,-2253551.24289801,2080005.42060716,16.2,10.0,27.8,0.0,0.0,186.0,10.3,1011.5,0.6901960800285137
2116482,2016-08-14,3.5,"1008,1008",0.0,0.0,0.0,0.0,34372.0,238.69444,31154.0,216.34723,1134246.0,7876.7085,69.0,0.47916666,76.0,0.5277778,395.0,2.7430556,1810.0,12.569445,-2253551.24289801,2079255.42060716,16.2,10.0,27.8,0.0,0.0,186.0,10.3,1011.5,0.6532125137753437
2124225,2016-08-14,21.5,1008,0.0,0.0,0.0,0.0,30952.0,183.14793,26910.0,159.23077,1315435.0,7783.639,843.0,4.988166,540.0,3.1952662,2975.0,17.60355,12530.0,74.14201,-2253176.24289801,2078880.42060716,16.2,10.0,27.8,0.0,0.0,186.0,10.3,1011.5,1.3521825181113625
2139978,2016-06-12,0.6,950,0.0,0.0,0.0,0.0,51486.0,165.01923,46968.0,150.53847,2470040.0,7916.795,486.0,1.5576923,88.0,0.2820513,710.0,2.275641,5180.0,16.602564,-2252426.24289801,1978005.42060716,17.3,13.9,22.2,0.0,0.0,201.9,24.3,1014.5,0.2041199826559248
2147436,2016-08-15,1.1,950,0.0,0.0,0.0,0.0,39011.0,270.90973,36995.0,256.90973,1045957.0,7263.5903,933.0,6.4791665,128.0,0.8888889,580.0,4.0277777,2840.0,19.722221,-2252051.24289801,2084505.42060716,15.3,10.6,24.4,0.0,0.0,172.0,9.4,1011.2,0.3222192947339193
2171487,2016-09-22,4.4,938,308020.0,911.30176,6986.0,20.668638,33235.0,196.6568,30014.0,177.59763,1244714.0,7365.1714,1661.0,9.8284025,765.0,4.526627,3390.0,20.059172,9600.0,56.804733,-2250926.24289801,1775130.4206071598,15.0,11.7,18.9,0.0,0.0,327.9,18.4,1017.1,0.7323937598229685
2178563,2016-07-19,5.7,2118,0.0,0.0,0.0,0.0,19866.0,63.673077,19662.0,63.01923,2483204.0,7958.9873,200.0,0.64102566,2.0,0.0064102565,50.0,0.16025642,220.0,0.7051282,-2250551.24289801,2024880.42060716,17.1,11.1,26.1,0.0,0.0,209.9,15.4,1016.8,0.8260748027008264
2186991,2016-09-03,10.4,2154,345164.0,1021.19525,10884.0,32.201183,31351.0,185.50888,27035.0,159.97041,1196643.0,7080.728,4132.0,24.449703,541.0,3.2011833,4025.0,23.816568,20570.0,121.71597,-2250176.24289801,1767630.4206071598,15.5,13.9,18.3,0.0,0.0,150.9,18.4,1011.9,1.0569048513364727
2194713,2016-09-22,19.0,"2058,938",307644.0,986.03845,9882.0,31.673077,28774.0,184.44872,26118.0,167.42308,1123367.0,7201.0703,2264.0,14.51282,668.0,4.282051,3985.0,25.544872,8190.0,52.5,-2249801.24289801,1775130.4206071598,15.0,11.7,18.9,0.0,0.0,327.9,18.4,1017.1,1.3010299956639813
2208542,2016-06-12,4.2,"2113,949",0.0,0.0,0.0,0.0,48264.0,167.58333,41948.0,145.65277,2040056.0,7083.528,12090.0,41.979168,2706.0,9.395833,13320.0,46.25,60720.0,210.83333,-2249051.24289801,2395755.42060716,12.7,10.0,15.6,0.0,0.0,356.7,19.5,1018.1,0.7160033436347992
2210203,2016-09-22,8.9,938,265262.0,850.1987,5280.0,16.923077,36408.0,233.38461,33157.0,212.54488,1135621.0,7279.6216,1201.0,7.698718,553.0,3.5448718,2440.0,15.641026,6820.0,43.71795,-2249051.24289801,1772880.4206071598,15.0,11.7,18.9,0.0,0.0,327.9,18.4,1017.1,0.99563519459755
2224029,2016-06-12,53.9,"949,949,2113",0.0,0.0,0.0,0.0,64194.0,205.75,56476.0,181.01282,2256902.0,7233.66,5900.0,18.910257,2258.0,7.2371793,10170.0,32.596153,37100.0,118.910255,-2248301.24289801,2394630.42060716,12.7,10.0,15.6,0.0,0.0,356.7,19.5,1018.1,1.739572344450092
2231769,2016-06-11,23.1,"1951,1008",0.0,0.0,0.0,0.0,86990.0,257.36685,75008.0,221.91716,2492668.0,7374.7573,1626.0,4.810651,2736.0,8.094674,10810.0,31.982248,18300.0,54.142014,-2247926.24289801,2395380.42060716,13.3,11.1,15.6,0.0,0.0,347.5,27.6,1019.7,1.3820170425748683
2271724,2016-07-01,2.4,2155,0.0,0.0,2375.0,16.493055,88472.0,307.19446,76926.0,267.10416,2568610.0,8918.785,3822.0,13.270833,160.0,0.5555556,2370.0,8.229167,14420.0,50.069443,-2246051.24289801,1928505.42060716,18.0,13.9,23.3,0.0,0.0,309.5,13.3,1009.5,0.5314789170422551
2278223,2016-06-15,3.4,1033,0.0,0.0,0.0,0.0,65278.0,193.13017,54326.0,160.72781,2390530.0,7072.5737,16032.0,47.431953,3982.0,11.781065,18350.0,54.28994,87940.0,260.17752,-2245676.24289801,2394630.42060716,11.7,6.1,16.1,0.0,0.0,202.2,11.4,1016.2,0.6434526764861874
2302742,2016-08-10,0.8,944,0.0,0.0,198.0,1.375,15412.0,53.51389,14496.0,50.333332,2173456.0,7546.722,360.0,1.25,50.0,0.1736111,450.0,1.5625,3340.0,11.597222,-2244551.24289801,1909755.42060716,19.2,13.3,28.3,0.0,0.0,178.3,17.9,1011.6,0.255272505103306
2302853,2016-09-28,12.8,925,86714.0,555.85895,4797.0,30.75,75452.0,241.83333,64800.0,207.6923,2218612.0,7110.936,24186.0,77.51923,2904.0,9.307693,15090.0,48.365383,88780.0,284.55127,-2244551.24289801,1868130.42060716,14.4,11.7,22.2,0.0,0.0,294.9,4.1,1012.0,1.1398790864012365
2310483,2016-07-19,0.6,956,0.0,0.0,822.0,4.8639054,26318.0,77.86391,24264.0,71.78698,2535600.0,7501.7754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2244176.24289801,1910130.42060716,18.2,12.8,22.2,0.0,0.0,266.3,13.7,1019.1,0.2041199826559248
2310484,2016-03-10,0.6,913,0.0,0.0,220.0,1.4102564,7310.0,23.429487,7232.0,23.179487,2304328.0,7385.6665,80.0,0.25641027,24.0,0.07692308,180.0,0.5769231,1560.0,5.0,-2244176.24289801,1909755.42060716,17.2,15.6,20.0,0.5,0.0,155.5,16.3,1015.8,0.2041199826559248
2310484,2016-06-19,0.2,919,0.0,0.0,220.0,1.4102564,7310.0,23.429487,7232.0,23.179487,2304328.0,7385.6665,80.0,0.25641027,24.0,0.07692308,180.0,0.5769231,1560.0,5.0,-2244176.24289801,1909755.42060716,22.3,15.6,30.0,0.0,0.0,329.6,12.4,1017.6,0.0791812460476248
2310484,2016-07-18,1.0,1015,0.0,0.0,220.0,1.4102564,7310.0,23.429487,7232.0,23.179487,2304328.0,7385.6665,80.0,0.25641027,24.0,0.07692308,180.0,0.5769231,1560.0,5.0,-2244176.24289801,1909755.42060716,18.2,15.0,22.2,0.0,0.0,257.2,13.3,1018.0,0.3010299956639812
2310484,2016-08-03,1.0,1015,0.0,0.0,220.0,1.4102564,7310.0,23.429487,7232.0,23.179487,2304328.0,7385.6665,80.0,0.25641027,24.0,0.07692308,180.0,0.5769231,1560.0,5.0,-2244176.24289801,1909755.42060716,19.9,13.9,27.8,0.0,0.0,316.6,11.8,1014.2,0.3010299956639812
2310484,2016-11-16,0.6,1046,0.0,0.0,220.0,1.4102564,7310.0,23.429487,7232.0,23.179487,2304328.0,7385.6665,80.0,0.25641027,24.0,0.07692308,180.0,0.5769231,1560.0,5.0,-2244176.24289801,1909755.42060716,13.4,10.0,16.7,0.0,0.0,286.7,16.5,1018.7,0.2041199826559248
2310485,2016-04-28,1.3,1034,0.0,0.0,185.0,1.0946746,6816.0,20.16568,6712.0,19.857988,2511448.0,7430.3193,800.0,2.366864,8.0,0.02366864,280.0,0.82840234,1520.0,4.497041,-2244176.24289801,1909380.42060716,15.1,10.0,22.2,0.0,0.0,271.2,14.3,1013.1,0.3617278360175928
2310591,2016-09-28,3.5,"1105,925",82752.0,489.6568,4734.0,28.011835,58456.0,172.94675,43646.0,129.13017,2373310.0,7021.6274,28534.0,84.42012,4162.0,12.313609,21230.0,62.81065,116220.0,343.84616,-2244176.24289801,1869630.42060716,14.4,11.7,22.2,0.0,0.0,294.9,4.1,1012.0,0.6532125137753437
2333519,2016-05-11,1.1,950,0.0,0.0,0.0,0.0,7094.0,22.737179,7094.0,22.737179,2290288.0,7340.6665,440.0,1.4102564,16.0,0.051282052,230.0,0.73717946,1540.0,4.9358974,-2243051.24289801,1981380.42060716,14.0,9.4,20.6,0.0,0.0,226.2,11.2,1014.6,0.3222192947339193
2333519,2016-07-25,2.1,"944,944",0.0,0.0,0.0,0.0,7094.0,22.737179,7094.0,22.737179,2290288.0,7340.6665,440.0,1.4102564,16.0,0.051282052,230.0,0.73717946,1540.0,4.9358974,-2243051.24289801,1981380.42060716,17.4,13.3,24.4,0.0,0.0,237.1,13.1,1012.2,0.4913616938342727
2333520,2016-04-23,1.8,1028,0.0,0.0,0.0,0.0,6630.0,23.020834,6630.0,23.020834,2105280.0,7310.0,200.0,0.6944444,2.0,0.0069444445,70.0,0.24305555,380.0,1.3194444,-2243051.24289801,1981005.42060716,12.5,5.0,19.4,0.0,0.0,278.1,11.1,1020.3,0.4471580313422192
2341261,2016-04-25,1.6,950,0.0,0.0,0.0,0.0,7854.0,23.236687,7854.0,23.236687,2466466.0,7297.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2242676.24289801,1981380.42060716,11.9,4.4,18.9,0.0,0.0,304.3,16.2,1015.0,0.414973347970818
2341261,2016-11-19,1.2,950,0.0,0.0,0.0,0.0,7854.0,23.236687,7854.0,23.236687,2466466.0,7297.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2242676.24289801,1981380.42060716,14.1,9.4,16.1,4.8,0.0,143.8,9.2,1013.3,0.3424226808222063
2341279,2016-05-15,1.5,1015,0.0,0.0,0.0,0.0,7930.0,23.461538,7930.0,23.461538,2471526.0,7312.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2242676.24289801,1974630.42060716,16.0,9.4,24.4,0.0,0.0,260.6,14.2,1013.4,0.3979400086720376
2341280,2016-06-26,1.6,1028,0.0,0.0,0.0,0.0,7250.0,23.237179,7250.0,23.237179,2291690.0,7345.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2242676.24289801,1974255.42060716,20.3,11.1,29.4,0.0,0.0,288.9,10.9,1013.2,0.414973347970818
2349021,2016-03-27,2.0,1034,0.0,0.0,0.0,0.0,7448.0,23.871796,7448.0,23.871796,2276936.0,7297.8716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2242301.24289801,1974630.42060716,13.2,8.9,18.9,0.0,0.0,227.9,26.8,1015.8,0.4771212547196624
2349021,2016-07-21,2.0,1059,0.0,0.0,0.0,0.0,7448.0,23.871796,7448.0,23.871796,2276936.0,7297.8716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2242301.24289801,1974630.42060716,17.5,10.6,26.1,0.0,0.0,260.4,16.2,1016.8,0.4771212547196624
2349021,2016-07-22,2.2,"1040,1040",0.0,0.0,0.0,0.0,7448.0,23.871796,7448.0,23.871796,2276936.0,7297.8716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2242301.24289801,1974630.42060716,18.1,7.8,26.7,0.0,0.0,293.4,18.4,1017.1,0.505149978319906
2349021,2016-08-09,1.5,1002,0.0,0.0,0.0,0.0,7448.0,23.871796,7448.0,23.871796,2276936.0,7297.8716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2242301.24289801,1974630.42060716,17.8,13.9,25.6,0.0,0.0,131.6,17.1,1008.1,0.3979400086720376
2349022,2016-03-12,1.8,1015,0.0,0.0,0.0,0.0,6804.0,23.625,6804.0,23.625,2101716.0,7297.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2242301.24289801,1974255.42060716,11.2,7.8,12.8,13.5,0.0,172.3,16.6,1017.7,0.4471580313422192
2349022,2016-07-07,1.7,1021,0.0,0.0,0.0,0.0,6804.0,23.625,6804.0,23.625,2101716.0,7297.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2242301.24289801,1974255.42060716,16.1,10.0,21.1,0.0,0.0,254.6,17.4,1013.5,0.4313637641589873
2426441,2016-07-22,0.9,900,0.0,0.0,0.0,0.0,8860.0,28.397436,8638.0,27.685898,2317670.0,7428.4297,200.0,0.64102566,2.0,0.0064102565,70.0,0.22435898,380.0,1.2179487,-2238551.24289801,1974630.42060716,18.1,7.8,26.7,0.0,0.0,293.4,18.4,1017.1,0.2787536009528289
2434184,2016-02-08,1.0,1035,0.0,0.0,0.0,0.0,7498.0,24.032051,7498.0,24.032051,2276986.0,7298.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2238176.24289801,1974255.42060716,15.8,10.6,22.8,0.0,0.0,51.8,15.5,1021.9,0.3010299956639812
2442322,2016-01-14,0.6,1004,16866.0,58.5625,236.0,0.8194444,20891.0,145.07639,19268.0,133.80556,1103899.0,7665.9653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2237801.24289801,1825755.42060716,9.1,3.3,14.4,0.0,0.0,185.7,10.4,1020.9,0.2041199826559248
2488339,2016-05-24,4.9,2028,0.0,0.0,0.0,0.0,63670.0,204.07051,57346.0,183.80128,2331536.0,7472.8716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2235551.24289801,1988880.42060716,16.1,11.5,22.0,0.0,0.0,230.0,29.7,1013.3,0.7708520116421442
2581548,2016-07-22,0.3,1040,20941.0,145.42361,1076.0,7.4722223,49740.0,172.70833,46288.0,160.72223,2163824.0,7513.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2231051.24289801,1874505.42060716,21.7,10.0,32.0,0.0,0.0,293.4,13.7,1018.5,0.1139433523068367
2589289,2016-08-31,0.4,950,36656.0,216.89941,2362.0,13.976332,48720.0,144.14201,45520.0,134.67456,2558416.0,7569.2783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2230676.24289801,1874880.42060716,20.3,14.0,27.0,0.0,0.0,260.8,12.4,1014.0,0.146128035678238
2643232,2016-09-04,0.7,1015,0.0,0.0,0.0,0.0,91722.0,318.47916,84666.0,293.97916,2615754.0,9082.4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2228051.24289801,1969005.42060716,18.7,12.4,27.0,0.0,0.0,242.1,21.2,1008.7,0.2304489213782739
2650974,2016-04-26,0.6,931,0.0,0.0,0.0,0.0,71998.0,230.76282,65908.0,211.24359,2661476.0,8530.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2227676.24289801,1969005.42060716,13.5,6.3,21.4,0.0,0.0,300.1,19.6,1016.4,0.2041199826559248
2650974,2016-06-22,0.6,1003,0.0,0.0,0.0,0.0,71998.0,230.76282,65908.0,211.24359,2661476.0,8530.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2227676.24289801,1969005.42060716,20.1,13.3,28.9,0.0,0.0,294.1,16.1,1014.2,0.2041199826559248
2650974,2016-06-27,1.0,1009,0.0,0.0,0.0,0.0,71998.0,230.76282,65908.0,211.24359,2661476.0,8530.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2227676.24289801,1969005.42060716,27.0,15.5,39.1,0.0,0.0,290.1,20.5,1013.2,0.3010299956639812
2650974,2016-10-06,0.6,1015,0.0,0.0,0.0,0.0,71998.0,230.76282,65908.0,211.24359,2661476.0,8530.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2227676.24289801,1969005.42060716,17.1,7.9,27.1,0.0,0.0,304.7,9.8,1016.7,0.2041199826559248
2681782,2016-08-04,5.1,956,0.0,0.0,0.0,0.0,98910.0,317.01923,93386.0,299.31412,2331036.0,7471.269,2348.0,7.525641,292.0,0.9358974,1740.0,5.576923,10360.0,33.205128,-2226176.24289801,2029005.42060716,20.6,13.9,30.0,0.0,0.0,220.4,16.5,1010.1,0.785329835010767
2688493,2016-03-29,33.1,2119,0.0,0.0,0.0,0.0,48984.0,157.0,37756.0,121.01282,2209160.0,7080.641,10370.0,33.23718,3802.0,12.185898,17820.0,57.115383,69840.0,223.84616,-2225801.24289801,2415630.42060716,10.4,5.6,13.3,0.0,0.0,358.6,21.9,1015.8,1.5327543789924978
2705009,2016-08-03,0.7,1015,0.0,0.0,0.0,0.0,91486.0,293.22437,82570.0,264.64743,2496572.0,8001.8335,2322.0,7.4423075,466.0,1.4935898,2930.0,9.391026,27100.0,86.85897,-2225051.24289801,2028630.42060716,26.1,16.1,36.1,0.0,0.0,211.4,9.6,1012.1,0.2304489213782739
2719152,2016-11-29,47.3,2125,0.0,0.0,0.0,0.0,76974.0,267.27084,69388.0,240.93056,2079342.0,7219.9375,3672.0,12.75,4276.0,14.847222,15420.0,53.541668,27200.0,94.44444,-2224301.24289801,2531505.42060716,0.9,-0.6,2.2,0.3,0.0,190.3,13.8,1023.1,1.683947130751512
2766943,2016-08-03,1.4,1015,0.0,0.0,0.0,0.0,98498.0,315.69873,94022.0,301.35257,2409110.0,7721.5063,298.0,0.9551282,42.0,0.13461539,150.0,0.48076922,1020.0,3.2692308,-2222051.24289801,2029380.42060716,26.1,16.1,36.1,0.0,0.0,211.4,9.6,1012.1,0.380211241711606
